,Site,Date,Hour Block,ED Env Prediction
2015,A,2025-07-03 18:00:00,3,38.47842608471669
2016,B,2025-07-03 18:00:00,3,54.554490297542934
2017,C,2025-07-03 18:00:00,3,30.542808361400503
2018,D,2025-07-03 18:00:00,3,22.953504242949627
2019,Total,2025-07-03 18:00:00,3,149.83784787376123
2020,A,2025-07-04 00:00:00,0,14.305470723548007
2021,B,2025-07-04 00:00:00,0,21.686027597033387
2022,C,2025-07-04 00:00:00,0,12.510362560635311
2023,D,2025-07-04 00:00:00,0,8.490226149623487
2024,Total,2025-07-04 00:00:00,0,58.058181814434604
2025,A,2025-07-04 06:00:00,1,28.41401611414215
2026,B,2025-07-04 06:00:00,1,39.09935174622696
2027,C,2025-07-04 06:00:00,1,23.13001023208139
2028,D,2025-07-04 06:00:00,1,17.538770722785475
2029,Total,2025-07-04 06:00:00,1,110.77736800920171
2030,A,2025-07-04 12:00:00,2,43.02854412073923
2031,B,2025-07-04 12:00:00,2,56.99751284085539
2032,C,2025-07-04 12:00:00,2,34.80922844221599
2033,D,2025-07-04 12:00:00,2,26.587507334763366
2034,Total,2025-07-04 12:00:00,2,165.15274905061074
2035,A,2025-07-04 18:00:00,3,39.06812208544303
2036,B,2025-07-04 18:00:00,3,55.16312306984375
2037,C,2025-07-04 18:00:00,3,31.64638900688017
2038,D,2025-07-04 18:00:00,3,23.139605730758056
2039,Total,2025-07-04 18:00:00,3,152.29705335926133
2040,A,2025-07-05 00:00:00,0,16.25699120603592
2041,B,2025-07-05 00:00:00,0,23.573662930611984
2042,C,2025-07-05 00:00:00,0,13.37177276655741
2043,D,2025-07-05 00:00:00,0,9.258216072045112
2044,Total,2025-07-05 00:00:00,0,63.811155006067175
2045,A,2025-07-05 06:00:00,1,27.707263230834013
2046,B,2025-07-05 06:00:00,1,37.838719958164724
2047,C,2025-07-05 06:00:00,1,21.89699887704144
2048,D,2025-07-05 06:00:00,1,17.374966890097138
2049,Total,2025-07-05 06:00:00,1,107.316161530807
2050,A,2025-07-05 12:00:00,2,42.516122150062216
2051,B,2025-07-05 12:00:00,2,58.74899621111965
2052,C,2025-07-05 12:00:00,2,34.440099365221705
2053,D,2025-07-05 12:00:00,2,26.777716260749035
2054,Total,2025-07-05 12:00:00,2,166.11580078389179
2055,A,2025-07-05 18:00:00,3,40.494389752706
2056,B,2025-07-05 18:00:00,3,59.49690827209126
2057,C,2025-07-05 18:00:00,3,33.53075581016159
2058,D,2025-07-05 18:00:00,3,24.33227375361635
2059,Total,2025-07-05 18:00:00,3,161.41193719609194
2060,A,2025-07-06 00:00:00,0,16.819276569266695
2061,B,2025-07-06 00:00:00,0,24.883109140236627
2062,C,2025-07-06 00:00:00,0,13.885792000212211
2063,D,2025-07-06 00:00:00,0,9.677386835075835
2064,Total,2025-07-06 00:00:00,0,66.61870750432912
2065,A,2025-07-06 06:00:00,1,28.26815182889445
2066,B,2025-07-06 06:00:00,1,40.22397936840572
2067,C,2025-07-06 06:00:00,1,22.47967583716127
2068,D,2025-07-06 06:00:00,1,17.296500241870472
2069,Total,2025-07-06 06:00:00,1,110.59191057610361
2070,A,2025-07-06 12:00:00,2,43.039703242513056
2071,B,2025-07-06 12:00:00,2,60.00763252930587
2072,C,2025-07-06 12:00:00,2,35.11302053020446
2073,D,2025-07-06 12:00:00,2,26.31149514935946
2074,Total,2025-07-06 12:00:00,2,168.1823535181283
2075,A,2025-07-06 18:00:00,3,39.74989013913275
2076,B,2025-07-06 18:00:00,3,59.333889516500676
2077,C,2025-07-06 18:00:00,3,33.08132972422284
2078,D,2025-07-06 18:00:00,3,24.179895239646452
2079,Total,2025-07-06 18:00:00,3,159.88640875839374
2080,A,2025-07-07 00:00:00,0,15.930413518419654
2081,B,2025-07-07 00:00:00,0,22.806445055899232
2082,C,2025-07-07 00:00:00,0,13.278793856724592
2083,D,2025-07-07 00:00:00,0,8.855671001265705
2084,Total,2025-07-07 00:00:00,0,62.05786618053979
2085,A,2025-07-07 06:00:00,1,32.32388769984732
2086,B,2025-07-07 06:00:00,1,44.37211040626986
2087,C,2025-07-07 06:00:00,1,25.79788476793406
2088,D,2025-07-07 06:00:00,1,19.3847037014666
2089,Total,2025-07-07 06:00:00,1,124.85623367810602
2090,A,2025-07-07 12:00:00,2,47.15090031107556
2091,B,2025-07-07 12:00:00,2,62.94343865051085
2092,C,2025-07-07 12:00:00,2,37.45654827693897
2093,D,2025-07-07 12:00:00,2,28.248021145070012
2094,Total,2025-07-07 12:00:00,2,179.91533519640413
2095,A,2025-07-07 18:00:00,3,40.823608175238036
2096,B,2025-07-07 18:00:00,3,57.93871164913977
2097,C,2025-07-07 18:00:00,3,32.272457349060296
2098,D,2025-07-07 18:00:00,3,24.348057933031413
2099,Total,2025-07-07 18:00:00,3,158.78363840510818
2100,A,2025-07-08 00:00:00,0,14.650576442890213
2101,B,2025-07-08 00:00:00,0,21.62910578017076
2102,C,2025-07-08 00:00:00,0,12.246521069070411
2103,D,2025-07-08 00:00:00,0,8.484004018538998
2104,Total,2025-07-08 00:00:00,0,58.16621230000557
2105,A,2025-07-08 06:00:00,1,28.78455996297502
2106,B,2025-07-08 06:00:00,1,40.4056464103704
2107,C,2025-07-08 06:00:00,1,23.378521844658287
2108,D,2025-07-08 06:00:00,1,17.298595605906755
2109,Total,2025-07-08 06:00:00,1,112.50144386506442
2110,A,2025-07-08 12:00:00,2,43.58109700154175
2111,B,2025-07-08 12:00:00,2,58.601703084491795
2112,C,2025-07-08 12:00:00,2,35.16570467585472
2113,D,2025-07-08 12:00:00,2,27.11415494959802
2114,Total,2025-07-08 12:00:00,2,168.14206643845483
2115,A,2025-07-08 18:00:00,3,39.344439796063114
2116,B,2025-07-08 18:00:00,3,55.973716506674556
2117,C,2025-07-08 18:00:00,3,31.324447212062537
2118,D,2025-07-08 18:00:00,3,23.623807914332406
2119,Total,2025-07-08 18:00:00,3,153.68773939019906
2120,A,2025-07-09 00:00:00,0,14.90576452542146
2121,B,2025-07-09 00:00:00,0,22.09225122693718
2122,C,2025-07-09 00:00:00,0,12.43967812861807
2123,D,2025-07-09 00:00:00,0,8.279410521626431
2124,Total,2025-07-09 00:00:00,0,58.899508992535075
2125,A,2025-07-09 06:00:00,1,28.5872131591066
2126,B,2025-07-09 06:00:00,1,39.510391520244326
2127,C,2025-07-09 06:00:00,1,22.885371599860534
2128,D,2025-07-09 06:00:00,1,17.128816083018986
2129,Total,2025-07-09 06:00:00,1,110.562165774874
2130,A,2025-07-09 12:00:00,2,42.3230419797724
2131,B,2025-07-09 12:00:00,2,57.45724718495485
2132,C,2025-07-09 12:00:00,2,33.97990974529842
2133,D,2025-07-09 12:00:00,2,26.127147904738564
2134,Total,2025-07-09 12:00:00,2,163.62021341370394
2135,A,2025-07-09 18:00:00,3,38.60325344056758
2136,B,2025-07-09 18:00:00,3,55.134065661388526
2137,C,2025-07-09 18:00:00,3,30.666877725656317
2138,D,2025-07-09 18:00:00,3,23.431429102475704
2139,Total,2025-07-09 18:00:00,3,151.20197280830476
2140,A,2025-07-10 00:00:00,0,13.914596659238669
2141,B,2025-07-10 00:00:00,0,20.86138924462145
2142,C,2025-07-10 00:00:00,0,11.89662352167212
2143,D,2025-07-10 00:00:00,0,7.81194941018632
2144,Total,2025-07-10 00:00:00,0,55.563244093994264
2145,A,2025-07-10 06:00:00,1,29.05271524728444
2146,B,2025-07-10 06:00:00,1,39.50508080038922
2147,C,2025-07-10 06:00:00,1,23.046400728281082
2148,D,2025-07-10 06:00:00,1,17.32207698318564
2149,Total,2025-07-10 06:00:00,1,111.50324391059638
2150,A,2025-07-10 12:00:00,2,42.665179712373735
2151,B,2025-07-10 12:00:00,2,56.756798236466885
2152,C,2025-07-10 12:00:00,2,33.931004141569225
2153,D,2025-07-10 12:00:00,2,25.980713682048215
2154,Total,2025-07-10 12:00:00,2,163.10367776688685
2155,A,2025-07-10 18:00:00,3,38.381689996299485
2156,B,2025-07-10 18:00:00,3,54.809510620403685
2157,C,2025-07-10 18:00:00,3,30.46286187151355
2158,D,2025-07-10 18:00:00,3,23.079445494104267
2159,Total,2025-07-10 18:00:00,3,150.02487471203318
2160,A,2025-07-11 00:00:00,0,14.60990110056495
2161,B,2025-07-11 00:00:00,0,21.7296305577251
2162,C,2025-07-11 00:00:00,0,12.566442766752427
2163,D,2025-07-11 00:00:00,0,8.282317437976834
2164,Total,2025-07-11 00:00:00,0,58.2371259804067
2165,A,2025-07-11 06:00:00,1,28.50760529493128
2166,B,2025-07-11 06:00:00,1,39.11673277882048
2167,C,2025-07-11 06:00:00,1,23.299704911631718
2168,D,2025-07-11 06:00:00,1,17.710321575354016
2169,Total,2025-07-11 06:00:00,1,111.30432114342496
2170,A,2025-07-11 12:00:00,2,42.81128036825163
2171,B,2025-07-11 12:00:00,2,57.1317509900051
2172,C,2025-07-11 12:00:00,2,34.467324908794254
2173,D,2025-07-11 12:00:00,2,26.437930791704716
2174,Total,2025-07-11 12:00:00,2,164.59065689033426
2175,A,2025-07-11 18:00:00,3,39.41660966589906
2176,B,2025-07-11 18:00:00,3,55.353201302385266
2177,C,2025-07-11 18:00:00,3,31.749145213192335
2178,D,2025-07-11 18:00:00,3,23.21731567341074
2179,Total,2025-07-11 18:00:00,3,153.0964265701253
2180,A,2025-07-12 00:00:00,0,16.412582520982745
2181,B,2025-07-12 00:00:00,0,23.8456603422001
2182,C,2025-07-12 00:00:00,0,13.656259827107794
2183,D,2025-07-12 00:00:00,0,9.413109305363232
2184,Total,2025-07-12 00:00:00,0,64.75486837063592
2185,A,2025-07-12 06:00:00,1,27.400141946696387
2186,B,2025-07-12 06:00:00,1,37.60456445703479
2187,C,2025-07-12 06:00:00,1,21.727382964665125
2188,D,2025-07-12 06:00:00,1,17.098736407700986
2189,Total,2025-07-12 06:00:00,1,106.40090592230507
2190,A,2025-07-12 12:00:00,2,42.663202238412445
2191,B,2025-07-12 12:00:00,2,58.55624355370387
2192,C,2025-07-12 12:00:00,2,34.42378098004037
2193,D,2025-07-12 12:00:00,2,26.984094992138655
2194,Total,2025-07-12 12:00:00,2,166.34881506218446
2195,A,2025-07-12 18:00:00,3,40.636307171706946
2196,B,2025-07-12 18:00:00,3,59.866020928782646
2197,C,2025-07-12 18:00:00,3,33.62824383461711
2198,D,2025-07-12 18:00:00,3,24.287463274281883
2199,Total,2025-07-12 18:00:00,3,162.0375285863994
2200,A,2025-07-13 00:00:00,0,17.053223531536887
2201,B,2025-07-13 00:00:00,0,25.133734773851444
2202,C,2025-07-13 00:00:00,0,14.156676986385389
2203,D,2025-07-13 00:00:00,0,9.639497818532647
2204,Total,2025-07-13 00:00:00,0,67.34584870668911
2205,A,2025-07-13 06:00:00,1,28.292174535342777
2206,B,2025-07-13 06:00:00,1,40.15004978492717
2207,C,2025-07-13 06:00:00,1,22.530837429608386
2208,D,2025-07-13 06:00:00,1,17.46902355599327
2209,Total,2025-07-13 06:00:00,1,110.86499982551165
2210,A,2025-07-13 12:00:00,2,42.71400310420324
2211,B,2025-07-13 12:00:00,2,59.79284320017531
2212,C,2025-07-13 12:00:00,2,34.933617655686156
2213,D,2025-07-13 12:00:00,2,26.151196691717388
2214,Total,2025-07-13 12:00:00,2,167.381451625018
2215,A,2025-07-13 18:00:00,3,40.05950337817912
2216,B,2025-07-13 18:00:00,3,59.21986998678669
2217,C,2025-07-13 18:00:00,3,33.36209750574182
2218,D,2025-07-13 18:00:00,3,24.334158477338573
2219,Total,2025-07-13 18:00:00,3,160.59202449025307
2220,A,2025-07-14 00:00:00,0,16.174022448025788
2221,B,2025-07-14 00:00:00,0,23.32985337641482
2222,C,2025-07-14 00:00:00,0,13.552465206905605
2223,D,2025-07-14 00:00:00,0,9.021841707451157
2224,Total,2025-07-14 00:00:00,0,63.33560438501972
2225,A,2025-07-14 06:00:00,1,32.32754699511024
2226,B,2025-07-14 06:00:00,1,44.415558782512065
2227,C,2025-07-14 06:00:00,1,25.62158619724022
2228,D,2025-07-14 06:00:00,1,19.277972624127546
2229,Total,2025-07-14 06:00:00,1,124.65954514951596
2230,A,2025-07-14 12:00:00,2,47.05658040633763
2231,B,2025-07-14 12:00:00,2,62.67973444149698
2232,C,2025-07-14 12:00:00,2,37.466171011180045
2233,D,2025-07-14 12:00:00,2,28.40775681190272
2234,Total,2025-07-14 12:00:00,2,179.7525398754107
2235,A,2025-07-14 18:00:00,3,41.03067322128015
2236,B,2025-07-14 18:00:00,3,58.20147518025884
2237,C,2025-07-14 18:00:00,3,32.5686972932259
2238,D,2025-07-14 18:00:00,3,24.39364838814936
2239,Total,2025-07-14 18:00:00,3,159.67892189001168
2240,A,2025-07-15 00:00:00,0,14.86208672254755
2241,B,2025-07-15 00:00:00,0,21.577542651644205
2242,C,2025-07-15 00:00:00,0,12.275714248188896
2243,D,2025-07-15 00:00:00,0,8.412301664149831
2244,Total,2025-07-15 00:00:00,0,58.30535343790422
2245,A,2025-07-15 06:00:00,1,28.71382369496997
2246,B,2025-07-15 06:00:00,1,40.573916848390084
2247,C,2025-07-15 06:00:00,1,23.366422651984045
2248,D,2025-07-15 06:00:00,1,17.571148227367807
2249,Total,2025-07-15 06:00:00,1,112.94821191060532
2250,A,2025-07-15 12:00:00,2,43.62955582875906
2251,B,2025-07-15 12:00:00,2,58.88186863029512
2252,C,2025-07-15 12:00:00,2,35.06198229228344
2253,D,2025-07-15 12:00:00,2,27.073403846151923
2254,Total,2025-07-15 12:00:00,2,168.38019816842825
2255,A,2025-07-15 18:00:00,3,39.715208293764086
2256,B,2025-07-15 18:00:00,3,56.10734887762059
2257,C,2025-07-15 18:00:00,3,31.678348630726177
2258,D,2025-07-15 18:00:00,3,23.817152453121935
2259,Total,2025-07-15 18:00:00,3,154.85006889408498
2260,A,2025-07-16 00:00:00,0,14.839013518898271
2261,B,2025-07-16 00:00:00,0,22.260533035489967
2262,C,2025-07-16 00:00:00,0,12.474776763631708
2263,D,2025-07-16 00:00:00,0,8.362858612490648
2264,Total,2025-07-16 00:00:00,0,59.199611361242475
2265,A,2025-07-16 06:00:00,1,28.602773779475697
2266,B,2025-07-16 06:00:00,1,39.51556159021781
2267,C,2025-07-16 06:00:00,1,22.641827285310043
2268,D,2025-07-16 06:00:00,1,17.02223082633044
2269,Total,2025-07-16 06:00:00,1,110.2799038945106
2270,A,2025-07-16 12:00:00,2,42.79694014964272
2271,B,2025-07-16 12:00:00,2,57.89917678242535
2272,C,2025-07-16 12:00:00,2,34.24736432003048
2273,D,2025-07-16 12:00:00,2,26.49354606429745
2274,Total,2025-07-16 12:00:00,2,165.28062778681573
2275,A,2025-07-16 18:00:00,3,38.65482931224922
2276,B,2025-07-16 18:00:00,3,55.70563053647982
2277,C,2025-07-16 18:00:00,3,30.80397715376866
2278,D,2025-07-16 18:00:00,3,23.32712903707891
2279,Total,2025-07-16 18:00:00,3,151.96368849122427
2280,A,2025-07-17 00:00:00,0,13.966282802395403
2281,B,2025-07-17 00:00:00,0,20.809927809815555
2282,C,2025-07-17 00:00:00,0,11.881067221241665
2283,D,2025-07-17 00:00:00,0,7.878285803920998
2284,Total,2025-07-17 00:00:00,0,55.61642295091288
2285,A,2025-07-17 06:00:00,1,28.929325446894296
2286,B,2025-07-17 06:00:00,1,39.43623539280306
2287,C,2025-07-17 06:00:00,1,22.89033225591862
2288,D,2025-07-17 06:00:00,1,17.506486945729993
2289,Total,2025-07-17 06:00:00,1,111.38468405631254
2290,A,2025-07-17 12:00:00,2,42.82019010008271
2291,B,2025-07-17 12:00:00,2,57.11820482506927
2292,C,2025-07-17 12:00:00,2,33.97960003228973
2293,D,2025-07-17 12:00:00,2,25.914493801499557
2294,Total,2025-07-17 12:00:00,2,163.73442247918314
2295,A,2025-07-17 18:00:00,3,38.90052415451502
2296,B,2025-07-17 18:00:00,3,55.268250410681084
2297,C,2025-07-17 18:00:00,3,30.73366412305198
2298,D,2025-07-17 18:00:00,3,23.311371910830115
2299,Total,2025-07-17 18:00:00,3,151.61333518315524
2300,A,2025-07-18 00:00:00,0,14.55827442959966
2301,B,2025-07-18 00:00:00,0,22.186256757835825
2302,C,2025-07-18 00:00:00,0,12.40479507098533
2303,D,2025-07-18 00:00:00,0,8.250434704268596
2304,Total,2025-07-18 00:00:00,0,58.509827098869934
2305,A,2025-07-18 06:00:00,1,28.34489087047941
2306,B,2025-07-18 06:00:00,1,38.81752425444829
2307,C,2025-07-18 06:00:00,1,23.01073927611763
2308,D,2025-07-18 06:00:00,1,17.56692929695604
2309,Total,2025-07-18 06:00:00,1,110.39173054609091
2310,A,2025-07-18 12:00:00,2,43.027347993484696
2311,B,2025-07-18 12:00:00,2,57.25530301193936
2312,C,2025-07-18 12:00:00,2,34.71245883443704
2313,D,2025-07-18 12:00:00,2,26.677058767449964
2314,Total,2025-07-18 12:00:00,2,165.51675199215842
2315,A,2025-07-18 18:00:00,3,39.56987479087401
2316,B,2025-07-18 18:00:00,3,55.881509532533684
2317,C,2025-07-18 18:00:00,3,31.81663471988815
2318,D,2025-07-18 18:00:00,3,23.12229121403361
2319,Total,2025-07-18 18:00:00,3,153.776003640068
2320,A,2025-07-19 00:00:00,0,16.496173937489402
2321,B,2025-07-19 00:00:00,0,23.79596453226532
2322,C,2025-07-19 00:00:00,0,13.41655365816726
2323,D,2025-07-19 00:00:00,0,9.464571036216075
2324,Total,2025-07-19 00:00:00,0,64.6157781298007
2325,A,2025-07-19 06:00:00,1,27.29056552683472
2326,B,2025-07-19 06:00:00,1,37.89303304781209
2327,C,2025-07-19 06:00:00,1,21.664857431299293
2328,D,2025-07-19 06:00:00,1,17.217249244969324
2329,Total,2025-07-19 06:00:00,1,106.64869467881806
2330,A,2025-07-19 12:00:00,2,42.82821708334194
2331,B,2025-07-19 12:00:00,2,58.63393602788288
2332,C,2025-07-19 12:00:00,2,34.49067224834661
2333,D,2025-07-19 12:00:00,2,26.808556847226214
2334,Total,2025-07-19 12:00:00,2,166.54222667082192
2335,A,2025-07-19 18:00:00,3,40.705315445119325
2336,B,2025-07-19 18:00:00,3,59.82600356352733
2337,C,2025-07-19 18:00:00,3,33.72820221443089
2338,D,2025-07-19 18:00:00,3,24.382329023981978
2339,Total,2025-07-19 18:00:00,3,162.3040141525928
2340,A,2025-07-20 00:00:00,0,16.96145442687475
2341,B,2025-07-20 00:00:00,0,25.28895096642594
2342,C,2025-07-20 00:00:00,0,13.886598525665903
2343,D,2025-07-20 00:00:00,0,9.577841979340137
2344,Total,2025-07-20 00:00:00,0,67.1315267629893
2345,A,2025-07-20 06:00:00,1,28.567409307833483
2346,B,2025-07-20 06:00:00,1,40.32081328940208
2347,C,2025-07-20 06:00:00,1,22.578979979960558
2348,D,2025-07-20 06:00:00,1,17.426651590203374
2349,Total,2025-07-20 06:00:00,1,111.36330162637734
2350,A,2025-07-20 12:00:00,2,42.831079994639225
2351,B,2025-07-20 12:00:00,2,60.12566449527024
2352,C,2025-07-20 12:00:00,2,35.266970146431525
2353,D,2025-07-20 12:00:00,2,26.428553164972744
2354,Total,2025-07-20 12:00:00,2,168.5458034823633
2355,A,2025-07-20 18:00:00,3,39.89461900849271
2356,B,2025-07-20 18:00:00,3,59.18801033790487
2357,C,2025-07-20 18:00:00,3,33.24864350129733
2358,D,2025-07-20 18:00:00,3,24.06092756599732
2359,Total,2025-07-20 18:00:00,3,160.07356086720506
2360,A,2025-07-21 00:00:00,0,16.206255209879327
2361,B,2025-07-21 00:00:00,0,22.96710703147843
2362,C,2025-07-21 00:00:00,0,13.519941133236197
2363,D,2025-07-21 00:00:00,0,9.182262317023302
2364,Total,2025-07-21 00:00:00,0,63.14619291762307
2365,A,2025-07-21 06:00:00,1,32.42634968592324
2366,B,2025-07-21 06:00:00,1,44.6909413167233
2367,C,2025-07-21 06:00:00,1,25.74688424696575
2368,D,2025-07-21 06:00:00,1,19.39051752717951
2369,Total,2025-07-21 06:00:00,1,125.35767301020896
2370,A,2025-07-21 12:00:00,2,47.34424370915846
2371,B,2025-07-21 12:00:00,2,63.10702663355737
2372,C,2025-07-21 12:00:00,2,37.68042275029641
2373,D,2025-07-21 12:00:00,2,28.32587950618018
2374,Total,2025-07-21 12:00:00,2,180.6516579702781
2375,A,2025-07-21 18:00:00,3,41.18786755961034
2376,B,2025-07-21 18:00:00,3,58.10391033005176
2377,C,2025-07-21 18:00:00,3,32.63547218551276
2378,D,2025-07-21 18:00:00,3,24.593726231987365
2379,Total,2025-07-21 18:00:00,3,159.99518430748086
2380,A,2025-07-22 00:00:00,0,14.526456235317761
2381,B,2025-07-22 00:00:00,0,21.462167872516467
2382,C,2025-07-22 00:00:00,0,12.154941522540291
2383,D,2025-07-22 00:00:00,0,8.289464123252188
2384,Total,2025-07-22 00:00:00,0,57.61555909415769
2385,A,2025-07-22 06:00:00,1,28.905990655700343
2386,B,2025-07-22 06:00:00,1,40.437203794067194
2387,C,2025-07-22 06:00:00,1,23.51325954162414
2388,D,2025-07-22 06:00:00,1,17.74166300794315
2389,Total,2025-07-22 06:00:00,1,113.32931871084999
2390,A,2025-07-22 12:00:00,2,44.07195428613604
2391,B,2025-07-22 12:00:00,2,59.39296176306466
2392,C,2025-07-22 12:00:00,2,35.440595365600025
2393,D,2025-07-22 12:00:00,2,27.326904682617904
2394,Total,2025-07-22 12:00:00,2,170.02469183553833
2395,A,2025-07-22 18:00:00,3,39.63598209893017
2396,B,2025-07-22 18:00:00,3,56.2730875247646
2397,C,2025-07-22 18:00:00,3,31.577284336837
2398,D,2025-07-22 18:00:00,3,23.74747408519386
2399,Total,2025-07-22 18:00:00,3,154.74575148300872
2400,A,2025-07-23 00:00:00,0,14.878714466486072
2401,B,2025-07-23 00:00:00,0,22.019717017777648
2402,C,2025-07-23 00:00:00,0,12.454997620181425
2403,D,2025-07-23 00:00:00,0,8.532140611253729
2404,Total,2025-07-23 00:00:00,0,59.13019308102147
2405,A,2025-07-23 06:00:00,1,28.740680369575696
2406,B,2025-07-23 06:00:00,1,39.778175883596646
2407,C,2025-07-23 06:00:00,1,22.884607413142792
2408,D,2025-07-23 06:00:00,1,17.12798722523232
2409,Total,2025-07-23 06:00:00,1,111.03845647627269
2410,A,2025-07-23 12:00:00,2,43.07189906645858
2411,B,2025-07-23 12:00:00,2,57.89031238145303
2412,C,2025-07-23 12:00:00,2,34.360119592292946
2413,D,2025-07-23 12:00:00,2,26.449089135924588
2414,Total,2025-07-23 12:00:00,2,165.56073771339524
2415,A,2025-07-23 18:00:00,3,38.689472711739356
2416,B,2025-07-23 18:00:00,3,55.92028877201065
2417,C,2025-07-23 18:00:00,3,30.84423476313934
2418,D,2025-07-23 18:00:00,3,23.560057911906288
2419,Total,2025-07-23 18:00:00,3,152.43703492907235
2420,A,2025-07-24 00:00:00,0,14.091112338874815
2421,B,2025-07-24 00:00:00,0,21.129135218436826
2422,C,2025-07-24 00:00:00,0,11.816159766446047
2423,D,2025-07-24 00:00:00,0,7.893430450264677
2424,Total,2025-07-24 00:00:00,0,56.001395455146756
2425,A,2025-07-24 06:00:00,1,29.27801407870844
2426,B,2025-07-24 06:00:00,1,39.62912294192649
2427,C,2025-07-24 06:00:00,1,23.22717280664489
2428,D,2025-07-24 06:00:00,1,17.64816081310807
2429,Total,2025-07-24 06:00:00,1,112.39488628914921
2430,A,2025-07-24 12:00:00,2,42.87035146752254
2431,B,2025-07-24 12:00:00,2,57.37387720968955
2432,C,2025-07-24 12:00:00,2,34.132762580410066
2433,D,2025-07-24 12:00:00,2,26.171499604182202
2434,Total,2025-07-24 12:00:00,2,164.43174010901612
2435,A,2025-07-24 18:00:00,3,38.94037162899212
2436,B,2025-07-24 18:00:00,3,55.283048457501536
2437,C,2025-07-24 18:00:00,3,30.47411889149527
2438,D,2025-07-24 18:00:00,3,23.03176665599506
2439,Total,2025-07-24 18:00:00,3,151.045125852703
2440,A,2025-07-25 00:00:00,0,14.804252899298454
2441,B,2025-07-25 00:00:00,0,22.35543637774608
2442,C,2025-07-25 00:00:00,0,12.557883640819867
2443,D,2025-07-25 00:00:00,0,8.524100368697688
2444,Total,2025-07-25 00:00:00,0,59.381073029750254
2445,A,2025-07-25 06:00:00,1,28.568008746503697
2446,B,2025-07-25 06:00:00,1,39.579730627295206
2447,C,2025-07-25 06:00:00,1,23.193394168502813
2448,D,2025-07-25 06:00:00,1,17.60010142082271
2449,Total,2025-07-25 06:00:00,1,111.5474968298808
2450,A,2025-07-25 12:00:00,2,43.34744537855384
2451,B,2025-07-25 12:00:00,2,57.49641065013898
2452,C,2025-07-25 12:00:00,2,34.81422402232107
2453,D,2025-07-25 12:00:00,2,26.64945001482985
2454,Total,2025-07-25 12:00:00,2,166.13998856283015
2455,A,2025-07-25 18:00:00,3,39.416530402164355
2456,B,2025-07-25 18:00:00,3,55.58347382984015
2457,C,2025-07-25 18:00:00,3,31.66557546470099
2458,D,2025-07-25 18:00:00,3,23.204963607075573
2459,Total,2025-07-25 18:00:00,3,153.12191756336168
2460,A,2025-07-26 00:00:00,0,16.386166381341056
2461,B,2025-07-26 00:00:00,0,24.104560196874317
2462,C,2025-07-26 00:00:00,0,13.389919232625145
2463,D,2025-07-26 00:00:00,0,9.317316573545698
2464,Total,2025-07-26 00:00:00,0,64.64464292429267
2465,A,2025-07-26 06:00:00,1,27.918046078960895
2466,B,2025-07-26 06:00:00,1,38.267262033140724
2467,C,2025-07-26 06:00:00,1,21.931814022072622
2468,D,2025-07-26 06:00:00,1,17.516827838827222
2469,Total,2025-07-26 06:00:00,1,108.22204582137063
2470,A,2025-07-26 12:00:00,2,42.90277746064367
2471,B,2025-07-26 12:00:00,2,59.105324094335174
2472,C,2025-07-26 12:00:00,2,34.45196558716319
2473,D,2025-07-26 12:00:00,2,26.733962491192646
2474,Total,2025-07-26 12:00:00,2,166.93574981920608
2475,A,2025-07-26 18:00:00,3,40.47445246389569
2476,B,2025-07-26 18:00:00,3,59.64111570917042
2477,C,2025-07-26 18:00:00,3,33.49584990186626
2478,D,2025-07-26 18:00:00,3,24.191269726681693
2479,Total,2025-07-26 18:00:00,3,161.32860403176363
2480,A,2025-07-27 00:00:00,0,17.189393503009605
2481,B,2025-07-27 00:00:00,0,25.33217320774626
2482,C,2025-07-27 00:00:00,0,14.090565889470653
2483,D,2025-07-27 00:00:00,0,9.810418577291854
2484,Total,2025-07-27 00:00:00,0,67.8708991110298
2485,A,2025-07-27 06:00:00,1,28.761009099965463
2486,B,2025-07-27 06:00:00,1,40.775636133203406
2487,C,2025-07-27 06:00:00,1,22.66888422052051
2488,D,2025-07-27 06:00:00,1,17.38636822739782
2489,Total,2025-07-27 06:00:00,1,112.07057805193328
2490,A,2025-07-27 12:00:00,2,42.93584813810782
2491,B,2025-07-27 12:00:00,2,60.12586296397175
2492,C,2025-07-27 12:00:00,2,35.21738155064389
2493,D,2025-07-27 12:00:00,2,26.28121850423669
2494,Total,2025-07-27 12:00:00,2,168.3771877171599
2495,A,2025-07-27 18:00:00,3,39.749715955955345
2496,B,2025-07-27 18:00:00,3,59.347920242291
2497,C,2025-07-27 18:00:00,3,33.18898058555562
2498,D,2025-07-27 18:00:00,3,24.21461650153841
2499,Total,2025-07-27 18:00:00,3,160.10452497422307
2500,A,2025-07-28 00:00:00,0,16.2719150970205
2501,B,2025-07-28 00:00:00,0,22.98383853613364
2502,C,2025-07-28 00:00:00,0,13.554075458022766
2503,D,2025-07-28 00:00:00,0,9.056367252192883
2504,Total,2025-07-28 00:00:00,0,63.15759282651342
2505,A,2025-07-28 06:00:00,1,32.51971370853296
2506,B,2025-07-28 06:00:00,1,44.55342456852231
2507,C,2025-07-28 06:00:00,1,25.88638648407744
2508,D,2025-07-28 06:00:00,1,19.440307404935194
2509,Total,2025-07-28 06:00:00,1,125.48936237734644
